Results
Filename spectrum1 spectrum2 spectrum3 spectrum4 spectrum5 spectrum6 spectrum7 spectrum8 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/219.mtx 4:22 6:126 8:784 10:5601 12:41669 14:314879 16:2453496 18:19399669 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/382.mtx 4:18 6:103 8:570 10:3632 12:25441 14:176802 16:1266311 18:9218770 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/318.mtx 4:18 6:85 8:539 10:3202 12:21770 14:145722 16:1027638 18:7252952 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/262.mtx 4:21 6:121 8:798 10:5598 12:40888 14:311236 16:2416602 18:19076722 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/502.mtx 4:20 6:73 8:566 10:3150 12:21713 14:146356 16:1024494 18:7249869 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/402.mtx 4:15 6:104 8:593 10:3761 12:25710 14:181083 16:1299689 18:9494982 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/150.mtx 4:25 6:167 8:1134 10:8839 12:71262 14:595737 16:5071505 18:43907285 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/794.mtx 4:25 6:121 8:773 10:5527 12:40412 14:307741 16:2387754 18:18805732 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/856.mtx 4:15 6:167 8:922 10:6645 12:51904 14:409081 16:3304621 18:27118907 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/435.mtx 4:19 6:100 8:628 10:3988 12:27791 14:198126 16:1441279 18:10659712 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/254.mtx 4:31 6:131 8:1090 10:7664 12:60975 14:497470 16:4131373 18:34865229 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/437.mtx 4:19 6:107 8:572 10:3876 12:26967 14:188638 16:1368936 18:10055899 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/563.mtx 4:17 6:134 8:746 10:5166 12:37920 14:283866 16:2177010 18:16956240 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/637.mtx 4:21 6:116 8:740 10:5254 12:37444 14:280624 16:2150472 18:16726770 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/434.mtx 4:17 6:99 8:548 10:3391 12:23146 14:159075 16:1124629 18:8066001 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/224.mtx 4:26 6:141 8:1046 10:7809 12:61232 14:498267 16:4134974 18:34926371 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/961.mtx 4:21 6:123 8:791 10:5639 12:41145 14:312612 16:2431222 18:19215671 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/057.mtx 4:25 6:110 8:734 10:4583 12:33752 14:247454 16:1865392 18:14246431 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/336.mtx 4:13 6:100 8:557 10:3362 12:22879 14:156684 16:1104573 18:7909014 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/137.mtx 4:19 6:96 8:581 10:3684 12:25243 14:176937 16:1265523 18:9210086 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/711.mtx 4:21 6:109 8:703 10:4909 12:34834 14:256609 16:1941444 18:14907104 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/547.mtx 4:22 6:91 8:643 10:4201 12:28950 14:207316 16:1523156 18:11335403 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/338.mtx 4:28 6:138 8:850 10:6572 12:49402 14:389276 16:3122794 18:25423654 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/696.mtx 4:24 6:152 8:1038 10:7645 12:60648 14:491963 16:4076278 18:34368576 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/649.mtx 4:24 6:140 8:877 10:6477 12:49172 14:386557 16:3094353 18:25178559 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/190.mtx 4:21 6:123 8:823 10:5767 12:42357 14:324035 16:2536187 18:20127890 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/139.mtx 4:30 6:101 8:870 10:5792 12:44409 14:336443 16:2662698 18:21208359 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/939.mtx 4:24 6:85 8:613 10:3891 12:27217 14:191535 16:1389102 18:10223244 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/180.mtx 4:28 6:129 8:817 10:5601 12:42379 14:322596 16:2523042 18:20034068 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/560.mtx 4:21 6:140 8:922 10:6595 12:50750 14:398681 16:3202598 18:26214476 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/059.mtx 4:18 6:90 8:484 10:3008 12:19769 14:132416 16:913713 18:6373407 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/577.mtx 4:20 6:105 8:709 10:4581 12:32751 14:239297 16:1792875 18:13622902 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/703.mtx 4:21 6:126 8:961 10:6459 12:49803 14:387905 16:3123659 18:25436067 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/865.mtx 4:21 6:87 8:621 10:3905 12:26668 14:188614 16:1365222 18:10031896 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/877.mtx 4:19 6:96 8:531 10:3451 12:23663 14:161789 16:1144290 18:8232026 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/323.mtx 4:22 6:107 8:551 10:3331 12:22126 14:154603 16:1082226 18:7728576 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/920.mtx 4:28 6:115 8:889 10:5979 12:45209 14:350859 16:2772562 18:22254349 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/596.mtx 4:18 6:104 8:478 10:3202 12:21642 14:146196 16:1020518 18:7227022 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/659.mtx 4:30 6:136 8:1039 10:7562 12:60180 14:486678 16:4038986 18:33939582 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/317.mtx 4:21 6:97 8:557 10:3830 12:26048 14:182772 16:1313810 18:9604707 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/674.mtx 4:20 6:120 8:785 10:5289 12:38914 14:292286 16:2255104 18:17628431 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/886.mtx 4:24 6:127 8:938 10:6725 12:51062 14:401559 16:3242572 18:26548625 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/731.mtx 4:15 6:123 8:689 10:4647 12:32946 14:241315 16:1811346 18:13778745 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/520.mtx 4:20 6:99 8:595 10:3868 12:26521 14:187119 16:1354646 18:9940965 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/133.mtx 4:30 6:120 8:908 10:6476 12:49837 14:389775 16:3131496 18:25506244 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/781.mtx 4:16 6:73 8:491 10:2839 12:18087 14:119265 16:811123 18:5587803 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/477.mtx 4:29 6:88 8:651 10:3915 12:28181 14:200425 16:1466380 18:10849855 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/113.mtx 4:24 6:113 8:844 10:5518 12:41342 14:315004 16:2453137 18:19391808 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/906.mtx 4:20 6:106 8:715 10:4600 12:32823 14:240842 16:1805162 18:13728624 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/957.mtx 4:25 6:102 8:663 10:4162 12:30022 14:213338 16:1586464 18:11850882 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/335.mtx 4:23 6:97 8:642 10:4117 12:28943 14:207572 16:1522301 18:11340126 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/507.mtx 4:14 6:78 8:459 10:2571 12:16914 14:107773 16:726652 18:4923506 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/918.mtx 4:25 6:125 8:921 10:6527 12:50355 14:390653 16:3153785 18:25687273 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/326.mtx 4:9 6:67 8:356 10:1835 12:10693 14:65509 16:407580 18:2575914 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/365.mtx 4:16 6:99 8:500 10:3217 12:21420 14:145372 16:1012325 18:7170673 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/136.mtx 4:28 6:119 8:823 10:5702 12:43042 14:329364 16:2578539 18:20513983 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/815.mtx 4:20 6:124 8:798 10:5488 12:40940 14:306237 16:2391796 18:18815118 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/693.mtx 4:15 6:126 8:681 10:4500 12:32774 14:237483 16:1777127 18:13500753 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/148.mtx 4:26 6:106 8:787 10:5732 12:40789 14:311369 16:2421206 18:19109902 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/400.mtx 4:17 6:147 8:922 10:6614 12:49972 14:393129 16:3164714 18:25833418 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/754.mtx 4:10 6:73 8:380 10:2060 12:12342 14:77345 16:491235 18:3179947 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/833.mtx 4:21 6:135 8:934 10:6394 12:49313 14:387325 16:3097567 18:25229901 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/623.mtx 4:17 6:66 8:451 10:2418 12:15656 14:99614 16:660490 18:4428796 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/129.mtx 4:18 6:99 8:663 10:4015 12:28577 14:203084 16:1486979 18:11029238 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/239.mtx 4:17 6:110 8:614 10:3976 12:27737 14:198403 16:1442131 18:10660795 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/243.mtx 4:21 6:105 8:673 10:4749 12:33121 14:240652 16:1811744 18:13782736 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/875.mtx 4:18 6:104 8:613 10:3895 12:27268 14:192187 16:1396456 18:10287727 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/805.mtx 4:22 6:140 8:905 10:6449 12:49256 14:387717 16:3104107 18:25261624 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/353.mtx 4:23 6:107 8:719 10:4924 12:35368 14:260979 16:1984910 18:15257786 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/408.mtx 4:16 6:111 8:659 10:4313 12:29940 14:216498 16:1597300 18:11977967 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/283.mtx 4:14 6:64 8:387 10:2089 12:12581 14:78987 16:503932 18:3266175 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/869.mtx 4:23 6:139 8:908 10:6298 12:48764 14:381108 16:3045412 18:24747758 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/611.mtx 4:23 6:139 8:880 10:6500 12:49564 14:387400 16:3105618 18:25296578 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/614.mtx 4:27 6:99 8:822 10:5447 12:40960 14:307881 16:2386828 18:18820639 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/635.mtx 4:12 6:123 8:629 10:3963 12:28084 14:200685 16:1461568 18:10825530 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/783.mtx 4:21 6:158 8:1027 10:7583 12:60050 14:485042 16:4020129 18:33805956 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/542.mtx 4:13 6:108 8:604 10:3851 12:26312 14:184548 16:1336705 18:9796087 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/101.mtx 4:24 6:148 8:916 10:6396 12:49504 14:390576 16:3130953 18:25522650 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/926.mtx 4:11 6:95 8:464 10:2872 12:18448 14:121635 16:829689 18:5730345 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/993.mtx 4:17 6:99 8:543 10:3252 12:22093 14:151326 16:1058463 18:7541579 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/546.mtx 4:22 6:132 8:788 10:5582 12:42088 14:319066 16:2488230 18:19698578 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/584.mtx 4:17 6:99 8:494 10:3130 12:20969 14:141766 16:985692 18:6955846 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/535.mtx 4:33 6:151 8:1298 10:9971 12:84151 14:713115 16:6253065 18:55525484 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/333.mtx 4:18 6:106 8:609 10:3801 12:26845 14:189878 16:1369587 18:10079160 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/119.mtx 4:25 6:142 8:1046 10:7592 12:60039 14:485632 16:4020886 18:33820926 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/011.mtx 4:22 6:83 8:557 10:3324 12:23480 14:157547 16:1123787 18:8015615 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/523.mtx 4:21 6:147 8:1069 10:7631 12:60012 14:486606 16:4030525 18:33934220 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/874.mtx 4:15 6:138 8:726 10:5014 12:37098 14:274123 16:2094145 18:16249359 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/978.mtx 4:22 6:130 8:759 10:5004 12:36938 14:277772 16:2119615 18:16474172 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/976.mtx 4:19 6:108 8:638 10:4100 12:28875 14:207652 16:1520829 18:11315174 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/963.mtx 4:28 6:110 8:821 10:5542 12:41062 14:312668 16:2435677 18:19241142 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/026.mtx 4:21 6:157 8:874 10:6604 12:50986 14:400218 16:3224876 18:26378390 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/165.mtx 4:26 6:100 8:722 10:4685 12:34047 14:250385 16:1885396 18:14427315 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/969.mtx 4:17 6:80 8:528 10:3075 12:20333 14:137529 16:949609 18:6662331 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/683.mtx 4:30 6:135 8:1065 10:7463 12:60695 14:488328 16:4056565 18:34108722 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/496.mtx 4:26 6:115 8:810 10:5353 12:40241 14:305758 16:2366987 18:18624769 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/590.mtx 4:31 6:151 8:1051 10:7539 12:61169 14:492259 16:4101401 18:34569736 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/128.mtx 4:24 6:77 8:523 10:3365 12:22233 14:151741 16:1065111 18:7590948 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/016.mtx 4:16 6:102 8:624 10:3939 12:27101 14:192442 16:1395384 18:10280248 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/541.mtx 4:22 6:84 8:490 10:2585 12:17013 14:111330 16:748484 18:5105053 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/913.mtx 4:23 6:140 8:983 10:6777 12:53804 14:424560 16:3455504 18:28488235 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/272.mtx 4:24 6:103 8:849 10:5636 12:41844 14:315288 16:2470847 18:19531913 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/345.mtx 4:20 6:115 8:710 10:4606 12:33903 14:246397 16:1861583 18:14190248 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/164.mtx 4:17 6:112 8:712 10:4526 12:32139 14:236344 16:1763599 18:13375556 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/450.mtx 4:26 6:129 8:924 10:6656 12:51369 14:403097 16:3249302 18:26620049 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/035.mtx 4:14 6:104 8:561 10:3593 12:24406 14:168449 16:1199994 18:8694708 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/790.mtx 4:23 6:137 8:981 10:7085 12:54501 14:433841 16:3541130 18:29324667 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/599.mtx 4:25 6:143 8:930 10:6477 12:50834 14:399103 16:3225517 18:26343117 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/594.mtx 4:29 6:112 8:869 10:5757 12:43088 14:332434 16:2608128 18:20785856 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/202.mtx 4:24 6:130 8:949 10:6589 12:50627 14:400023 16:3217931 18:26326385 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/629.mtx 4:17 6:106 8:619 10:3843 12:27218 14:191691 16:1393163 18:10246051 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/508.mtx 4:9 6:122 8:616 10:3856 12:26636 14:188725 16:1368535 18:10045445 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/671.mtx 4:19 6:120 8:784 10:5226 12:38560 14:287620 16:2218376 18:17312250 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/662.mtx 4:26 6:104 8:767 10:5071 12:37863 14:280002 16:2152811 18:16711124 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/778.mtx 4:25 6:106 8:901 10:5864 12:44181 14:339637 16:2676414 18:21371095 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/753.mtx 4:14 6:92 8:584 10:3405 12:22726 14:158175 16:1114043 18:7976131 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/942.mtx 4:18 6:123 8:828 10:5431 12:40339 14:306110 16:2371082 18:18676605 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/355.mtx 4:22 6:126 8:867 10:5926 12:45066 14:345950 16:2729547 18:21880058 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/677.mtx 4:23 6:145 8:922 10:6754 12:52581 14:414627 16:3354266 18:27580817 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/916.mtx 4:18 6:111 8:753 10:4984 12:35337 14:262696 16:1997195 18:15390460 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/521.mtx 4:28 6:119 8:887 10:6064 12:46755 14:361496 16:2868398 18:23136958 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/176.mtx 4:26 6:130 8:922 10:6422 12:49357 14:386340 16:3105160 18:25264520 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/770.mtx 4:24 6:127 8:841 10:6151 12:46328 14:356863 16:2828062 18:22771108 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/664.mtx 4:18 6:56 8:337 10:1838 12:11419 14:67779 16:426846 18:2698127 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/094.mtx 4:18 6:164 8:1024 10:7640 12:59393 14:482680 16:3997360 18:33567730 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/203.mtx 4:20 6:116 8:825 10:5550 12:40667 14:308939 16:2397150 18:18917180 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/409.mtx 4:26 6:85 8:629 10:3864 12:26753 14:189711 16:1375638 18:10115938 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/366.mtx 4:20 6:83 8:473 10:2921 12:18868 14:126318 16:863534 18:5979875 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/110.mtx 4:22 6:124 8:944 10:6515 12:48915 14:385008 16:3086416 18:25120263 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/287.mtx 4:27 6:107 8:566 10:3833 12:26969 14:191140 16:1384389 18:10189829 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/809.mtx 4:19 6:106 8:659 10:4323 12:30177 14:218090 16:1613846 18:12102057 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/421.mtx 4:28 6:153 8:1191 10:8683 12:71720 14:595551 16:5083727 18:44005257 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/651.mtx 4:12 6:86 8:406 10:2492 12:15684 14:100122 16:662211 18:4454535 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/169.mtx 4:17 6:119 8:678 10:4691 12:33161 14:242872 16:1819696 18:13871261 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/784.mtx 4:27 6:146 8:1009 10:7653 12:60419 14:488634 16:4049146 18:34078525 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/777.mtx 4:28 6:121 8:785 10:5330 12:40347 14:305140 16:2364810 18:18601387 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/015.mtx 4:19 6:137 8:981 10:6430 12:50948 14:397808 16:3206731 18:26208642 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/217.mtx 4:17 6:96 8:641 10:3901 12:26851 14:190378 16:1380823 18:10157284 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/823.mtx 4:20 6:83 8:487 10:2925 12:19624 14:130850 16:896896 18:6255633 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/334.mtx 4:23 6:150 8:1059 10:7825 12:61530 14:501216 16:4170170 18:35233455 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/182.mtx 4:19 6:143 8:949 10:6683 12:50978 14:403334 16:3254760 18:26654376 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/499.mtx 4:28 6:117 8:766 10:5737 12:41687 14:318810 16:2483534 18:19671717 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/159.mtx 4:20 6:133 8:802 10:5589 12:41780 14:318434 16:2482137 18:19644864 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/613.mtx 4:21 6:122 8:739 10:5109 12:37255 14:278191 16:2127578 18:16522669 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/482.mtx 4:23 6:115 8:677 10:4639 12:32830 14:241173 16:1810142 18:13774479 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/684.mtx 4:25 6:163 8:1134 10:8957 12:71271 14:595521 16:5078463 18:43986244 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/710.mtx 4:27 6:97 8:727 10:4600 12:34400 14:250369 16:1894017 18:14453741 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/247.mtx 4:19 6:149 8:878 10:6458 12:48878 14:382455 16:3066539 18:24911602 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/766.mtx 4:21 6:85 8:656 10:3730 12:26924 14:187319 16:1364116 18:9980509 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/936.mtx 4:22 6:140 8:1074 10:7642 12:59424 14:483436 16:3999083 18:33626272 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/994.mtx 4:18 6:113 8:531 10:3493 12:24321 14:168378 16:1195861 18:8646328 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/892.mtx 4:17 6:112 8:582 10:3954 12:26992 14:191366 16:1391311 18:10231904 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/527.mtx 4:23 6:110 8:1017 10:6563 12:49819 14:394664 16:3171785 18:25897949 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/006.mtx 4:22 6:119 8:814 10:5554 12:40487 14:308329 16:2395205 18:18877218 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/973.mtx 4:20 6:93 8:599 10:3903 12:26448 14:186685 16:1349647 18:9901519 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/962.mtx 4:21 6:100 8:612 10:3759 12:26286 14:186399 16:1344343 18:9860262 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/887.mtx 4:13 6:120 8:630 10:4046 12:28486 14:203846 16:1487181 18:11048184 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/293.mtx 4:27 6:133 8:796 10:5861 12:43389 14:335141 16:2631839 18:20981909 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/251.mtx 4:15 6:105 8:676 10:4022 12:28225 14:203360 16:1482920 18:11016658 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/617.mtx 4:24 6:104 8:623 10:4310 12:29890 14:215229 16:1591390 18:11915050 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/001.mtx 4:21 6:138 8:743 10:5651 12:41599 14:315347 16:2458854 18:19426883 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/802.mtx 4:16 6:140 8:825 10:5717 12:42944 14:327108 16:2561270 18:20375643 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/780.mtx 4:21 6:144 8:910 10:6419 12:49552 14:388479 16:3115532 18:25379722 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/000.mtx 4:27 6:124 8:899 10:6522 12:49559 14:387993 16:3112388 18:25363865 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/536.mtx 4:23 6:82 8:559 10:3606 12:23709 14:166912 16:1183056 18:8534630 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/144.mtx 4:22 6:152 8:1036 10:7582 12:59776 14:484502 16:4007090 18:33675224 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/859.mtx 4:26 6:124 8:949 10:6640 12:50608 14:400380 16:3222594 18:26369146 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/860.mtx 4:22 6:97 8:765 10:4643 12:34299 14:250507 16:1894675 18:14468631 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/249.mtx 4:18 6:87 8:534 10:3267 12:21926 14:149583 16:1048502 18:7438888 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/495.mtx 4:24 6:128 8:783 10:5423 12:40031 14:305280 16:2366822 18:18616531 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/474.mtx 4:16 6:117 8:709 10:4855 12:33765 14:249735 16:1885558 18:14417036 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/952.mtx 4:17 6:136 8:883 10:5977 12:44828 14:348093 16:2744521 18:22010649 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/235.mtx 4:20 6:116 8:753 10:4954 12:36089 14:269162 16:2044882 18:15814536 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/214.mtx 4:26 6:128 8:944 10:6336 12:50069 14:388698 16:3131220 18:25471530 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/937.mtx 4:17 6:89 8:564 10:3341 12:22892 14:155714 16:1101726 18:7869580 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/103.mtx 4:27 6:126 8:815 10:5627 12:41986 14:320864 16:2509189 18:19893459 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/882.mtx 4:22 6:101 8:575 10:3688 12:25190 14:178006 16:1275908 18:9292478 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/250.mtx 4:24 6:140 8:902 10:6539 12:49880 14:393258 16:3157925 18:25772614 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/405.mtx 4:20 6:109 8:742 10:4908 12:35535 14:261856 16:1986379 18:15315877 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/619.mtx 4:17 6:67 8:346 10:1727 12:10874 14:64668 16:404259 18:2550972 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson36/359.mtx 4:19 6:112 8:745 10:4831 12:35125 14:259029 16:1963151 18:15093408 
