Results
Filename spectrum1 spectrum2 spectrum3 spectrum4 spectrum5 spectrum6 spectrum7 spectrum8 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/767.mtx 4:34 6:134 8:1475 10:9248 12:86049 14:703634 16:6299825 18:55341856 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/475.mtx 4:34 6:135 8:1452 10:9272 12:86234 14:703830 16:6301457 18:55325539 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/828.mtx 4:36 6:136 8:1438 10:9288 12:86286 14:702936 16:6299703 18:55339120 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/191.mtx 4:36 6:124 8:1450 10:9400 12:86174 14:703228 16:6299179 18:55331968 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/219.mtx 4:52 6:104 8:1470 10:9372 12:85694 14:703036 16:6298643 18:55345568 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/382.mtx 4:36 6:109 8:1519 10:9378 12:85833 14:703478 16:6300113 18:55335801 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/318.mtx 4:38 6:116 8:1473 10:9360 12:85920 14:704236 16:6300293 18:55330688 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/262.mtx 4:47 6:124 8:1453 10:9440 12:85923 14:701824 16:6298375 18:55338352 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/502.mtx 4:43 6:108 8:1437 10:9444 12:86081 14:703412 16:6299840 18:55337612 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/402.mtx 4:39 6:113 8:1460 10:9439 12:86003 14:703384 16:6298241 18:55340072 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/150.mtx 4:39 6:124 8:1427 10:9416 12:86193 14:702400 16:6301266 18:55341944 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/794.mtx 4:30 6:136 8:1479 10:9320 12:86292 14:702556 16:6299686 18:55336312 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/856.mtx 4:37 6:127 8:1423 10:9427 12:86310 14:702324 16:6301860 18:55334886 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/435.mtx 4:38 6:122 8:1429 10:9404 12:86351 14:703458 16:6298347 18:55327904 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/254.mtx 4:39 6:128 8:1433 10:9332 12:86133 14:703480 16:6299511 18:55335644 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/437.mtx 4:35 6:128 8:1451 10:9388 12:86185 14:702524 16:6301087 18:55340820 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/563.mtx 4:39 6:128 8:1419 10:9364 12:86259 14:703108 16:6300262 18:55335036 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/637.mtx 4:29 6:139 8:1491 10:9275 12:86184 14:702712 16:6301028 18:55339810 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/434.mtx 4:33 6:137 8:1467 10:9289 12:86021 14:702890 16:6303527 18:55336950 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/224.mtx 4:37 6:125 8:1437 10:9421 12:86159 14:702646 16:6301525 18:55334518 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/961.mtx 4:40 6:112 8:1460 10:9388 12:86118 14:703416 16:6300315 18:55332856 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/057.mtx 4:41 6:124 8:1474 10:9224 12:86113 14:703288 16:6297370 18:55342184 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/336.mtx 4:39 6:120 8:1471 10:9268 12:86183 14:703508 16:6298816 18:55343804 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/137.mtx 4:39 6:114 8:1431 10:9510 12:86274 14:702598 16:6298342 18:55337498 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/711.mtx 4:39 6:115 8:1430 10:9521 12:86226 14:702066 16:6300312 18:55340812 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/547.mtx 4:36 6:122 8:1460 10:9336 12:86425 14:703550 16:6295550 18:55338144 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/338.mtx 4:39 6:128 8:1427 10:9404 12:86087 14:702196 16:6301894 18:55342612 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/696.mtx 4:36 6:120 8:1462 10:9416 12:86092 14:703248 16:6299949 18:55333216 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/649.mtx 4:36 6:125 8:1427 10:9482 12:86357 14:701566 16:6302259 18:55339153 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/190.mtx 4:37 6:140 8:1410 10:9268 12:86527 14:702512 16:6301271 18:55344268 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/139.mtx 4:34 6:126 8:1463 10:9408 12:86097 14:702922 16:6300779 18:55329552 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/939.mtx 4:38 6:135 8:1430 10:9372 12:86046 14:701562 16:6304203 18:55345267 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/180.mtx 4:36 6:124 8:1496 10:9272 12:85754 14:704156 16:6301000 18:55336480 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/560.mtx 4:58 6:120 8:1479 10:9520 12:86382 14:705632 16:6302665 18:55341872 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/059.mtx 4:36 6:118 8:1478 10:9440 12:85781 14:703190 16:6301107 18:55337728 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/577.mtx 4:46 6:122 8:1443 10:9200 12:85781 14:704450 16:6300920 18:55348592 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/703.mtx 4:35 6:130 8:1463 10:9294 12:86000 14:704354 16:6301315 18:55322130 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/865.mtx 4:31 6:140 8:1471 10:9248 12:86285 14:703008 16:6300362 18:55339744 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/877.mtx 4:40 6:138 8:1496 10:9220 12:85807 14:702774 16:6298273 18:55343984 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/323.mtx 4:39 6:109 8:1472 10:9483 12:85721 14:703504 16:6301739 18:55333560 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/920.mtx 4:37 6:120 8:1458 10:9440 12:85983 14:702552 16:6301381 18:55342976 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/596.mtx 4:36 6:128 8:1446 10:9348 12:86110 14:703788 16:6301751 18:55323872 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/659.mtx 4:48 6:133 8:1515 10:9318 12:86237 14:703002 16:6301996 18:55331193 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/317.mtx 4:45 6:123 8:1395 10:9451 12:86088 14:702184 16:6301168 18:55338674 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/674.mtx 4:35 6:120 8:1467 10:9440 12:86117 14:703052 16:6297955 18:55333712 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/886.mtx 4:37 6:123 8:1435 10:9439 12:86204 14:702856 16:6301018 18:55329750 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/731.mtx 4:42 6:114 8:1419 10:9436 12:86119 14:704090 16:6300539 18:55322304 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/520.mtx 4:35 6:137 8:1474 10:9175 12:86039 14:704348 16:6298935 18:55336832 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/133.mtx 4:51 6:109 8:1510 10:9483 12:85949 14:701604 16:6297861 18:55344504 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/781.mtx 4:35 6:118 8:1487 10:9378 12:86038 14:703726 16:6298323 18:55332110 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/477.mtx 4:39 6:121 8:1434 10:9375 12:86353 14:703184 16:6297802 18:55340600 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/113.mtx 4:63 6:123 8:1498 10:9397 12:86658 14:701766 16:6303684 18:55363616 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/906.mtx 4:33 6:126 8:1480 10:9382 12:86106 14:702650 16:6299207 18:55344866 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/957.mtx 4:40 6:117 8:1437 10:9402 12:86117 14:703958 16:6298517 18:55332833 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/335.mtx 4:46 6:128 8:1435 10:9384 12:86040 14:702436 16:6295576 18:55343736 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/507.mtx 4:37 6:134 8:1416 10:9310 12:86434 14:703170 16:6301440 18:55332898 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/918.mtx 4:39 6:109 8:1484 10:9339 12:86241 14:703420 16:6299125 18:55335984 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/326.mtx 4:31 6:133 8:1484 10:9307 12:86157 14:703436 16:6299371 18:55329872 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/365.mtx 4:44 6:121 8:1439 10:9286 12:85711 14:704498 16:6302851 18:55336157 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/136.mtx 4:40 6:131 8:1387 10:9374 12:86552 14:702384 16:6301298 18:55339219 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/815.mtx 4:34 6:121 8:1488 10:9408 12:85807 14:703764 16:6300239 18:55326297 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/693.mtx 4:41 6:121 8:1447 10:9373 12:85965 14:702686 16:6301047 18:55344570 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/148.mtx 4:32 6:129 8:1475 10:9386 12:86119 14:702858 16:6300552 18:55328813 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/400.mtx 4:39 6:122 8:1429 10:9430 12:86092 14:703026 16:6301643 18:55331034 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/754.mtx 4:39 6:117 8:1444 10:9455 12:85965 14:703092 16:6301629 18:55335676 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/833.mtx 4:41 6:124 8:1442 10:9320 12:85941 14:703592 16:6301630 18:55337544 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/623.mtx 4:42 6:122 8:1451 10:9384 12:85571 14:703574 16:6302827 18:55330080 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/129.mtx 4:46 6:135 8:1426 10:9400 12:85902 14:702574 16:6299779 18:55326875 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/239.mtx 4:30 6:134 8:1483 10:9332 12:86299 14:702746 16:6297760 18:55334336 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/243.mtx 4:33 6:122 8:1502 10:9306 12:86212 14:703782 16:6295274 18:55337414 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/875.mtx 4:39 6:119 8:1454 10:9377 12:85984 14:703802 16:6298968 18:55336088 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/805.mtx 4:48 6:133 8:1441 10:9142 12:85897 14:703430 16:6300105 18:55345433 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/353.mtx 4:37 6:131 8:1427 10:9395 12:86244 14:701896 16:6301846 18:55344202 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/408.mtx 4:32 6:124 8:1500 10:9376 12:86004 14:702980 16:6298549 18:55341232 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/283.mtx 4:31 6:125 8:1504 10:9411 12:85825 14:703052 16:6300581 18:55328296 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/869.mtx 4:30 6:126 8:1513 10:9400 12:85897 14:702466 16:6299587 18:55342688 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/611.mtx 4:37 6:124 8:1448 10:9352 12:86145 14:703792 16:6301092 18:55329320 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/614.mtx 4:38 6:124 8:1523 10:9152 12:85808 14:703444 16:6301808 18:55339712 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/635.mtx 4:53 6:125 8:1393 10:9305 12:85851 14:703030 16:6299459 18:55344066 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/783.mtx 4:34 6:125 8:1458 10:9452 12:86121 14:702328 16:6301746 18:55331405 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/542.mtx 4:40 6:128 8:1466 10:9320 12:85720 14:703288 16:6299074 18:55342048 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/101.mtx 4:39 6:130 8:1433 10:9366 12:86008 14:702698 16:6301669 18:55336170 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/926.mtx 4:42 6:106 8:1453 10:9372 12:86545 14:702294 16:6300440 18:55340256 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/993.mtx 4:39 6:131 8:1406 10:9365 12:86386 14:702566 16:6301428 18:55336384 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/546.mtx 4:39 6:127 8:1442 10:9409 12:85856 14:702350 16:6302450 18:55340624 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/584.mtx 4:33 6:134 8:1476 10:9262 12:86094 14:703738 16:6299525 18:55335850 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/535.mtx 4:41 6:112 8:1430 10:9516 12:85971 14:702868 16:6301812 18:55336132 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/333.mtx 4:33 6:124 8:1488 10:9332 12:86287 14:703484 16:6294793 18:55338924 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/119.mtx 4:44 6:128 8:1446 10:9440 12:85752 14:701600 16:6301211 18:55341056 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/011.mtx 4:29 6:133 8:1497 10:9365 12:86151 14:702190 16:6299101 18:55340014 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/523.mtx 4:41 6:136 8:1446 10:9316 12:85927 14:702508 16:6299236 18:55338252 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/874.mtx 4:47 6:114 8:1447 10:9326 12:85964 14:703378 16:6297430 18:55345050 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/978.mtx 4:47 6:124 8:1423 10:9224 12:86441 14:703232 16:6296954 18:55334904 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/976.mtx 4:36 6:132 8:1476 10:9240 12:85770 14:704540 16:6301646 18:55326192 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/963.mtx 4:44 6:138 8:1458 10:9344 12:85967 14:702402 16:6298131 18:55336112 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/026.mtx 4:35 6:134 8:1433 10:9334 12:86424 14:702582 16:6300338 18:55339322 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/165.mtx 4:37 6:116 8:1462 10:9460 12:86015 14:702892 16:6300889 18:55334700 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/969.mtx 4:41 6:108 8:1466 10:9400 12:86021 14:703792 16:6298146 18:55338232 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/683.mtx 4:36 6:128 8:1454 10:9316 12:86202 14:703516 16:6299231 18:55337760 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/496.mtx 4:40 6:123 8:1411 10:9466 12:86116 14:702252 16:6304326 18:55335843 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/590.mtx 4:45 6:114 8:1452 10:9166 12:86690 14:701974 16:6304122 18:55336138 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/128.mtx 4:37 6:125 8:1445 10:9373 12:86119 14:703334 16:6301281 18:55333094 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/016.mtx 4:47 6:140 8:1561 10:9444 12:86435 14:704492 16:6305101 18:55361900 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/541.mtx 4:37 6:120 8:1436 10:9452 12:86375 14:702748 16:6298374 18:55334212 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/913.mtx 4:37 6:128 8:1436 10:9420 12:86067 14:702148 16:6303206 18:55338564 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/272.mtx 4:35 6:132 8:1429 10:9360 12:86461 14:702712 16:6301122 18:55331504 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/345.mtx 4:39 6:128 8:1467 10:9308 12:85787 14:703260 16:6299886 18:55342740 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/164.mtx 4:45 6:127 8:1495 10:9347 12:85998 14:701212 16:6300082 18:55343822 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/450.mtx 4:35 6:126 8:1465 10:9346 12:86130 14:703558 16:6298860 18:55333238 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/035.mtx 4:45 6:142 8:1530 10:9366 12:85986 14:703938 16:6301803 18:55334594 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/790.mtx 4:33 6:134 8:1454 10:9318 12:86314 14:703146 16:6300898 18:55329018 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/599.mtx 4:37 6:115 8:1455 10:9483 12:86144 14:702920 16:6298736 18:55333026 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/594.mtx 4:34 6:119 8:1498 10:9416 12:85722 14:703442 16:6301350 18:55333299 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/202.mtx 4:41 6:123 8:1477 10:9231 12:86084 14:702788 16:6299896 18:55346990 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/629.mtx 4:41 6:121 8:1481 10:9281 12:85827 14:703430 16:6298750 18:55341902 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/508.mtx 4:40 6:124 8:1448 10:9352 12:85890 14:703468 16:6299983 18:55339328 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/671.mtx 4:29 6:128 8:1528 10:9340 12:85815 14:703332 16:6298814 18:55334932 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/662.mtx 4:41 6:125 8:1465 10:9277 12:85761 14:704070 16:6299462 18:55337302 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/778.mtx 4:32 6:130 8:1474 10:9348 12:86277 14:703026 16:6297808 18:55334896 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/753.mtx 4:38 6:123 8:1454 10:9272 12:86304 14:704178 16:6298143 18:55338023 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/942.mtx 4:42 6:128 8:1449 10:9268 12:85788 14:703968 16:6301254 18:55335576 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/355.mtx 4:43 6:113 8:1458 10:9271 12:85923 14:705024 16:6299813 18:55337872 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/677.mtx 4:38 6:125 8:1424 10:9364 12:86421 14:703676 16:6297894 18:55328733 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/916.mtx 4:40 6:114 8:1450 10:9368 12:86281 14:703522 16:6298562 18:55336904 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/521.mtx 4:34 6:128 8:1449 10:9408 12:86320 14:702452 16:6300284 18:55333992 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/176.mtx 4:33 6:125 8:1471 10:9461 12:86011 14:702046 16:6302477 18:55336006 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/770.mtx 4:43 6:125 8:1430 10:9255 12:85997 14:704532 16:6299263 18:55339148 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/664.mtx 4:40 6:114 8:1442 10:9376 12:86505 14:703022 16:6296826 18:55342848 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/094.mtx 4:33 6:125 8:1467 10:9453 12:86163 14:702078 16:6300539 18:55336902 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/203.mtx 4:40 6:117 8:1437 10:9382 12:86361 14:703126 16:6297805 18:55342105 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/409.mtx 4:43 6:122 8:1401 10:9326 12:86348 14:704194 16:6299162 18:55332986 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/366.mtx 4:33 6:133 8:1447 10:9361 12:86467 14:702266 16:6299397 18:55339922 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/110.mtx 4:35 6:123 8:1464 10:9429 12:86010 14:702838 16:6300840 18:55335712 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/287.mtx 4:64 6:146 8:1676 10:10448 12:91703 14:732850 16:6470157 18:56262688 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/809.mtx 4:34 6:124 8:1465 10:9436 12:86110 14:702500 16:6300860 18:55335128 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/421.mtx 4:37 6:129 8:1441 10:9337 12:86133 14:703206 16:6302159 18:55336598 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/651.mtx 4:38 6:126 8:1473 10:9340 12:85645 14:703382 16:6301889 18:55339936 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/169.mtx 4:34 6:131 8:1452 10:9316 12:86400 14:703454 16:6297769 18:55332719 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/784.mtx 4:35 6:131 8:1452 10:9293 12:86242 14:703998 16:6299206 18:55327904 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/777.mtx 4:29 6:130 8:1510 10:9390 12:85924 14:702266 16:6300757 18:55339402 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/015.mtx 4:44 6:112 8:1496 10:9232 12:86116 14:702048 16:6303022 18:55332544 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/217.mtx 4:41 6:124 8:1422 10:9408 12:85965 14:703048 16:6302532 18:55331472 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/823.mtx 4:33 6:136 8:1462 10:9300 12:86143 14:702852 16:6302298 18:55337724 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/334.mtx 4:45 6:113 8:1397 10:9341 12:86633 14:703846 16:6298795 18:55334562 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/182.mtx 4:44 6:132 8:1422 10:9284 12:86040 14:703128 16:6299649 18:55340656 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/499.mtx 4:40 6:113 8:1473 10:9326 12:86267 14:702770 16:6298287 18:55347109 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/159.mtx 4:39 6:111 8:1456 10:9457 12:86194 14:703178 16:6295779 18:55341688 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/613.mtx 4:42 6:124 8:1409 10:9340 12:86246 14:703892 16:6299670 18:55331256 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/482.mtx 4:39 6:116 8:1439 10:9456 12:86281 14:702240 16:6299732 18:55346640 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/684.mtx 4:41 6:127 8:1417 10:9363 12:86118 14:703088 16:6300562 18:55339422 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/710.mtx 4:41 6:124 8:1434 10:9352 12:85945 14:703760 16:6300398 18:55332104 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/247.mtx 4:42 6:139 8:1456 10:9376 12:85844 14:701922 16:6298709 18:55338927 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/766.mtx 4:46 6:105 8:1392 10:9504 12:86351 14:703700 16:6297680 18:55332513 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/936.mtx 4:35 6:124 8:1441 10:9432 12:86601 14:702128 16:6294872 18:55346408 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/994.mtx 4:32 6:131 8:1487 10:9342 12:85876 14:702996 16:6303538 18:55335411 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/892.mtx 4:32 6:132 8:1492 10:9272 12:85978 14:703900 16:6300119 18:55333392 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/527.mtx 4:38 6:118 8:1449 10:9456 12:85921 14:703254 16:6302537 18:55327352 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/006.mtx 4:36 6:128 8:1466 10:9360 12:85826 14:703012 16:6302101 18:55340312 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/973.mtx 4:33 6:134 8:1462 10:9334 12:86138 14:702570 16:6302582 18:55339050 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/962.mtx 4:29 6:133 8:1501 10:9349 12:86087 14:702582 16:6299271 18:55336182 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/887.mtx 4:35 6:130 8:1449 10:9362 12:86138 14:702998 16:6302130 18:55331582 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/293.mtx 4:34 6:124 8:1461 10:9456 12:86098 14:702444 16:6301254 18:55331200 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/251.mtx 4:35 6:131 8:1436 10:9377 12:86382 14:702338 16:6300570 18:55339004 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/617.mtx 4:36 6:120 8:1482 10:9324 12:86118 14:703552 16:6298773 18:55340888 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/001.mtx 4:40 6:126 8:1438 10:9376 12:85995 14:702686 16:6300284 18:55342392 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/802.mtx 4:33 6:132 8:1456 10:9352 12:86283 14:702916 16:6300661 18:55329304 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/780.mtx 4:34 6:131 8:1498 10:9240 12:85756 14:703978 16:6301678 18:55339863 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager/Gallager36/000.mtx 4:40 6:109 8:1447 10:9482 12:86113 14:703498 16:6298676 18:55329393 
